project,timestamp,commit_sha,commit_timestamp,commit_message,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,coverage,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,total_violations_count,total_violations,unique_violations_count,unique_violations,violations_by_location,violations_by_test,total_monitors,monitors,total_events,events
swingmusic,20251229_104314,fb67f568ad4027b9f036f9918fec257e09b4e312,1651923916,fix messed up bisection search,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.46941184997558594,0.0,0.46941184997558594,,,,,,,,,,
swingmusic,20251229_104314,fb67f568ad4027b9f036f9918fec257e09b4e312,1651923916,fix messed up bisection search,pymop,x,x,x,x,x,x,x,x,pymop,0.16684436798095703,0.6634242534637451,1.9391586780548096,0.0,2.7694272994995117,270,KeyInList=270,3,KeyInList=3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,,37,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=2<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=8<>Pydocs_UselessFileOpen=5,308,KeyInList=list_contains=270<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=5<>File_MustClose=close=4<>File_MustClose=end=3<>Pydocs_UselessFileOpen=open=5<>Pydocs_UselessFileOpen=write=5
swingmusic,20251229_104314,fb67f568ad4027b9f036f9918fec257e09b4e312,1651923916,fix messed up bisection search,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
swingmusic,20251229_104314,f913e59103ead093337f30eb28d3d6a7e1b125e1,1651941234,minor UI fixes,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.4034006595611572,0.0,0.4034006595611572,,,,,,,,,,
swingmusic,20251229_104314,f913e59103ead093337f30eb28d3d6a7e1b125e1,1651941234,minor UI fixes,pymop,x,x,x,x,x,x,x,x,pymop,0.2072892189025879,0.5543456077575684,1.9956581592559814,0.0,2.7572929859161377,270,KeyInList=270,3,KeyInList=3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,,37,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=2<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=8<>Pydocs_UselessFileOpen=5,308,KeyInList=list_contains=270<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=5<>File_MustClose=close=4<>File_MustClose=end=3<>Pydocs_UselessFileOpen=open=5<>Pydocs_UselessFileOpen=write=5
swingmusic,20251229_104314,f913e59103ead093337f30eb28d3d6a7e1b125e1,1651941234,minor UI fixes,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
swingmusic,20251229_104314,86c2744e0746274098d017d19e3c282d6cf8bfb0,1652160024,replace progress.bar with tqdm,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.4214794635772705,0.0,0.4214794635772705,,,,,,,,,,
swingmusic,20251229_104314,86c2744e0746274098d017d19e3c282d6cf8bfb0,1652160024,replace progress.bar with tqdm,pymop,x,x,x,x,x,x,x,x,pymop,0.17397665977478027,0.6276760101318359,2.234381675720215,0.0,3.036034345626831,270,KeyInList=270,3,KeyInList=3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,,37,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=2<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=8<>Pydocs_UselessFileOpen=5,308,KeyInList=list_contains=270<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=5<>File_MustClose=close=4<>File_MustClose=end=3<>Pydocs_UselessFileOpen=open=5<>Pydocs_UselessFileOpen=write=5
swingmusic,20251229_104314,86c2744e0746274098d017d19e3c282d6cf8bfb0,1652160024,replace progress.bar with tqdm,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
swingmusic,20251229_104314,7c38b0a9f3f4871f63d6ebc9f84b9350465a62be,1652160161,revert to for-loop for creating albums,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.4373815059661865,0.0,0.4373815059661865,,,,,,,,,,
