project,timestamp,commit_sha,commit_timestamp,commit_message,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,coverage,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,total_violations_count,total_violations,unique_violations_count,unique_violations,violations_by_location,violations_by_test,total_monitors,monitors,total_events,events
observers,20251229_105823,ae1c0012725f5aaddd61c961fd80d87613d4b233,1732121934,docs: Update argilla example,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.662076473236084,0.0,0.662076473236084,,,,,,,,,,
observers,20251229_105823,ae1c0012725f5aaddd61c961fd80d87613d4b233,1732121934,docs: Update argilla example,pymop,x,x,x,x,x,x,x,x,pymop,0.16941428184509277,0.6078362464904785,2.34525728225708,0.0,3.1225078105926514,270,KeyInList=270,3,KeyInList=3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,,37,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=2<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=8<>Pydocs_UselessFileOpen=5,308,KeyInList=list_contains=270<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=5<>File_MustClose=close=4<>File_MustClose=end=3<>Pydocs_UselessFileOpen=open=5<>Pydocs_UselessFileOpen=write=5
observers,20251229_105823,ae1c0012725f5aaddd61c961fd80d87613d4b233,1732121934,docs: Update argilla example,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
observers,20251229_105823,9f706322e8f28d3e2dbb5511ae19de1a9bc9a551,1732143348,add datasets example,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.6087324619293213,0.0,0.6087324619293213,,,,,,,,,,
observers,20251229_105823,9f706322e8f28d3e2dbb5511ae19de1a9bc9a551,1732143348,add datasets example,pymop,x,x,x,x,x,x,x,x,pymop,0.18960785865783691,0.6070497035980225,2.2878172397613525,0.0,3.084474802017212,270,KeyInList=270,3,KeyInList=3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,,37,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=2<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=8<>Pydocs_UselessFileOpen=5,308,KeyInList=list_contains=270<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=5<>File_MustClose=close=4<>File_MustClose=end=3<>Pydocs_UselessFileOpen=open=5<>Pydocs_UselessFileOpen=write=5
observers,20251229_105823,9f706322e8f28d3e2dbb5511ae19de1a9bc9a551,1732143348,add datasets example,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
observers,20251229_105823,157a2c474503d20d7882dfec2c66eae33af445b7,1732169576,feat: different filename per session,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.6704106330871582,0.0,0.6704106330871582,,,,,,,,,,
observers,20251229_105823,157a2c474503d20d7882dfec2c66eae33af445b7,1732169576,feat: different filename per session,pymop,x,x,x,x,x,x,x,x,pymop,0.17229890823364258,0.6091704368591309,2.29292368888855,0.0,3.0743930339813232,270,KeyInList=270,3,KeyInList=3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,,37,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=2<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=8<>Pydocs_UselessFileOpen=5,308,KeyInList=list_contains=270<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=5<>File_MustClose=close=4<>File_MustClose=end=3<>Pydocs_UselessFileOpen=open=5<>Pydocs_UselessFileOpen=write=5
observers,20251229_105823,157a2c474503d20d7882dfec2c66eae33af445b7,1732169576,feat: different filename per session,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
observers,20251229_105823,112bb1cacab3190cb04db0cf67b9076a26b8826e,1732178673,feat: Add dataset tags to HF datasets fix: properties that aren not callable,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.6175930500030518,0.0,0.6175930500030518,,,,,,,,,,
observers,20251229_105823,112bb1cacab3190cb04db0cf67b9076a26b8826e,1732178673,feat: Add dataset tags to HF datasets fix: properties that aren not callable,pymop,x,x,x,x,x,x,x,x,pymop,0.16909027099609375,0.6314215660095215,2.6134445667266846,0.0,3.4139564037323,270,KeyInList=270,3,KeyInList=3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,,37,CreateWidgetOnSameFrameCanvas=1<>PriorityQueue_NonComparable=1<>PyDocs_MustLockOnce=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>PyDocs_UselessIterTee=1<>KeyInList=2<>NLTK_NonterminalSymbolMutability=16<>socket_socket_settimeout=1<>File_MustClose=8<>Pydocs_UselessFileOpen=5,308,KeyInList=list_contains=270<>NLTK_NonterminalSymbolMutability=nonterminal_created=16<>File_MustClose=open=5<>File_MustClose=close=4<>File_MustClose=end=3<>Pydocs_UselessFileOpen=open=5<>Pydocs_UselessFileOpen=write=5
observers,20251229_105823,112bb1cacab3190cb04db0cf67b9076a26b8826e,1732178673,feat: Add dataset tags to HF datasets fix: properties that aren not callable,dylin,x,x,x,x,x,x,x,x,dylin,x,0.0,x,x,x,,,,,,,,,,
observers,20251229_105823,7440a73acc3f1bfdce0b1e4063e2ac0663bd35b7,1732380182,use gpt-4o as default for datasets example,original,x,x,x,x,x,x,x,x,original,0.0,0.0,0.6137280464172363,0.0,0.6137280464172363,,,,,,,,,,
