timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251222_122333,89a5a52ec6b81236ca54f4a8658e5c280f162158,,1643983314,DPNLPF-1389: add log store map checking,,,x,8,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039;KeyInList:/scenarios/user/last_scenarios/last_scenarios.py:25;KeyInList:/scenarios/user/last_scenarios/last_scenarios.py:21;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117,0,,8,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=182;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=180;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=5;KeyInList:/scenarios/user/last_scenarios/last_scenarios.py:25=4;KeyInList:/scenarios/user/last_scenarios/last_scenarios.py:21=5;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,0,
20251222_122333,e5b0d525f0e213d02ec2b51b57ad6e532e7d0b19,bb91abb3ec8a764ce7c008b69b20fec21e111b90,1652713908,added as_is_to_message,https://github.com/salute-developers/smart_app_framework/compare/bb91abb3ec8a764ce7c008b69b20fec21e111b90...e5b0d525f0e213d02ec2b51b57ad6e532e7d0b19,11,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,1a2e652a9d44d528f7cb7024bf2968a741c52032,e5b0d525f0e213d02ec2b51b57ad6e532e7d0b19,1652714443,fix test,https://github.com/salute-developers/smart_app_framework/compare/e5b0d525f0e213d02ec2b51b57ad6e532e7d0b19...1a2e652a9d44d528f7cb7024bf2968a741c52032,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,fcc2651f76ac2810a21d2b079e073812e821e8ba,1a2e652a9d44d528f7cb7024bf2968a741c52032,1652773353,refactoring,https://github.com/salute-developers/smart_app_framework/compare/1a2e652a9d44d528f7cb7024bf2968a741c52032...fcc2651f76ac2810a21d2b079e073812e821e8ba,11,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,05964fe345a62882c66fd35e312575bada5573bc,fcc2651f76ac2810a21d2b079e073812e821e8ba,1652864691,refactoring,https://github.com/salute-developers/smart_app_framework/compare/fcc2651f76ac2810a21d2b079e073812e821e8ba...05964fe345a62882c66fd35e312575bada5573bc,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,871c0b394441acae6a3ed3a7876af5645aca3b7c,05964fe345a62882c66fd35e312575bada5573bc,1652865534,DPNLPF-1571: update docstring,https://github.com/salute-developers/smart_app_framework/compare/05964fe345a62882c66fd35e312575bada5573bc...871c0b394441acae6a3ed3a7876af5645aca3b7c,12,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,45d572fa86ad0d94db8bf13ff779cb8c05d8d459,871c0b394441acae6a3ed3a7876af5645aca3b7c,1652865876,hotfix: import bug,https://github.com/salute-developers/smart_app_framework/compare/871c0b394441acae6a3ed3a7876af5645aca3b7c...45d572fa86ad0d94db8bf13ff779cb8c05d8d459,32,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,2b2379d446392c0f205fd965505c341a7bd1ba52,45d572fa86ad0d94db8bf13ff779cb8c05d8d459,1652876450,hot fix for monitoring,https://github.com/salute-developers/smart_app_framework/compare/45d572fa86ad0d94db8bf13ff779cb8c05d8d459...2b2379d446392c0f205fd965505c341a7bd1ba52,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,a527ce257e5f873b5487e7ac3585f975d04a95eb,2b2379d446392c0f205fd965505c341a7bd1ba52,1652953925,add params,https://github.com/salute-developers/smart_app_framework/compare/2b2379d446392c0f205fd965505c341a7bd1ba52...a527ce257e5f873b5487e7ac3585f975d04a95eb,31,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,b6f0b9af953d199e1d50cddf93471b8bfa1379aa,a527ce257e5f873b5487e7ac3585f975d04a95eb,1653049695,improve annotations for basic_actions,https://github.com/salute-developers/smart_app_framework/compare/a527ce257e5f873b5487e7ac3585f975d04a95eb...b6f0b9af953d199e1d50cddf93471b8bfa1379aa,38,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,9b6f173869a0ddefb691d27d3ab20c7e105e3faa,b6f0b9af953d199e1d50cddf93471b8bfa1379aa,1653559949,refactoring,https://github.com/salute-developers/smart_app_framework/compare/b6f0b9af953d199e1d50cddf93471b8bfa1379aa...9b6f173869a0ddefb691d27d3ab20c7e105e3faa,17,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,e231ad4a6c10b25fc0519b31a6cfb78760cbdf21,9b6f173869a0ddefb691d27d3ab20c7e105e3faa,1653562070,refactoring,https://github.com/salute-developers/smart_app_framework/compare/9b6f173869a0ddefb691d27d3ab20c7e105e3faa...e231ad4a6c10b25fc0519b31a6cfb78760cbdf21,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,121efc63b45b9259892129873c449731f28192bb,e231ad4a6c10b25fc0519b31a6cfb78760cbdf21,1653656066,DPNLPF-1648: add ssml_test command and its implementation,https://github.com/salute-developers/smart_app_framework/compare/e231ad4a6c10b25fc0519b31a6cfb78760cbdf21...121efc63b45b9259892129873c449731f28192bb,19,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,ac9e8fbb5c2e42fdfb4889a02982ff4088c89bcf,121efc63b45b9259892129873c449731f28192bb,1653658412,DPNLPF-1648: fix output,https://github.com/salute-developers/smart_app_framework/compare/121efc63b45b9259892129873c449731f28192bb...ac9e8fbb5c2e42fdfb4889a02982ff4088c89bcf,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,700c1f18890854f038744280efe1561f45a20535,ac9e8fbb5c2e42fdfb4889a02982ff4088c89bcf,1654026218,Fix protobuf,https://github.com/salute-developers/smart_app_framework/compare/ac9e8fbb5c2e42fdfb4889a02982ff4088c89bcf...700c1f18890854f038744280efe1561f45a20535,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,588a170e80eff1b271f4f227a4c645f57b1fa29a,700c1f18890854f038744280efe1561f45a20535,1654026241,Remove main from tests,https://github.com/salute-developers/smart_app_framework/compare/700c1f18890854f038744280efe1561f45a20535...588a170e80eff1b271f4f227a4c645f57b1fa29a,7,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,61ffb5b36dfa52a24ea7b4048f6cb4be9bf15162,588a170e80eff1b271f4f227a4c645f57b1fa29a,1654072027,refactor variable_actions,https://github.com/salute-developers/smart_app_framework/compare/588a170e80eff1b271f4f227a4c645f57b1fa29a...61ffb5b36dfa52a24ea7b4048f6cb4be9bf15162,14,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,86826f83df17e061ba87aea4b6a5df6c1f6b4946,61ffb5b36dfa52a24ea7b4048f6cb4be9bf15162,1654072358,fix factory annotations,https://github.com/salute-developers/smart_app_framework/compare/61ffb5b36dfa52a24ea7b4048f6cb4be9bf15162...86826f83df17e061ba87aea4b6a5df6c1f6b4946,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,0e4749f5c41043c288da93f8a99fc0c1735961ca,86826f83df17e061ba87aea4b6a5df6c1f6b4946,1654074439,fix factory annotations,https://github.com/salute-developers/smart_app_framework/compare/86826f83df17e061ba87aea4b6a5df6c1f6b4946...0e4749f5c41043c288da93f8a99fc0c1735961ca,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,efea56edc55b225f055d42be2cff92d248825b06,0e4749f5c41043c288da93f8a99fc0c1735961ca,1654084871,refactoring user,https://github.com/salute-developers/smart_app_framework/compare/0e4749f5c41043c288da93f8a99fc0c1735961ca...efea56edc55b225f055d42be2cff92d248825b06,35,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,0cfe1272baa8bfae609a96f00f86b3c6caf8a67f,efea56edc55b225f055d42be2cff92d248825b06,1654084960,DPNLPF-1571: refactor smartapp_model,https://github.com/salute-developers/smart_app_framework/compare/efea56edc55b225f055d42be2cff92d248825b06...0cfe1272baa8bfae609a96f00f86b3c6caf8a67f,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,aec8475a5e08c22e512eeb799221dc8619d2ecd6,0cfe1272baa8bfae609a96f00f86b3c6caf8a67f,1654186817,"DPNLPF-1571, DPNLPF-1660: fix callbacks for http main loop",https://github.com/salute-developers/smart_app_framework/compare/0cfe1272baa8bfae609a96f00f86b3c6caf8a67f...aec8475a5e08c22e512eeb799221dc8619d2ecd6,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,8a3bd022750844b036f34eeee6d98801fe66212d,aec8475a5e08c22e512eeb799221dc8619d2ecd6,1654188083,DPNLPF-1571: fix tests,https://github.com/salute-developers/smart_app_framework/compare/aec8475a5e08c22e512eeb799221dc8619d2ecd6...8a3bd022750844b036f34eeee6d98801fe66212d,17,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,2ae89438b7d26e0b2021f268b2e371d97a15d356,8a3bd022750844b036f34eeee6d98801fe66212d,1654242781,DPNLPF-1660: code refactoring,https://github.com/salute-developers/smart_app_framework/compare/8a3bd022750844b036f34eeee6d98801fe66212d...2ae89438b7d26e0b2021f268b2e371d97a15d356,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122333,00604c66a0d41014964453025bd5517f418da1ce,2ae89438b7d26e0b2021f268b2e371d97a15d356,1654243395,add annotations,https://github.com/salute-developers/smart_app_framework/compare/2ae89438b7d26e0b2021f268b2e371d97a15d356...00604c66a0d41014964453025bd5517f418da1ce,30,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
20251222_122332,f902f5cd006cf57eb03fbdfb262845612e764027,00604c66a0d41014964453025bd5517f418da1ce,1654614815,DPNLPF-953: Add ner to text_preprocessign_result,https://github.com/salute-developers/smart_app_framework/compare/00604c66a0d41014964453025bd5517f418da1ce...f902f5cd006cf57eb03fbdfb262845612e764027,30,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=116;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=114;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;Pydocs_UselessFileOpen:/specs-new/Pydocs_UselessFileOpen.py:117=38
